Date,Machine_ID,Ligne_Production,Temperature_C,Pression_bar,Quantite_Produite,Quantite_Defectueuse,Taux_Defaut,Heures_Fonctionnement,Heures_Arret
2023-04-01 15:57:00,M-004,Ligne_B,85.29,4.98,579,20.0,3.454231433506045,8.0,0.0
2023-04-01 17:42:00,M-001,Ligne_A,69.42,3.93,442,19.0,4.298642533936651,8.0,0.0
2023-04-01 19:15:00,M-002,Ligne_A,77.04,3.53,288,9.0,3.125,8.0,0.0
2023-04-01 20:31:00,M-002,Ligne_A,69.32,4.4,402,12.0,2.9850746268656714,8.0,0.0
2023-04-01 20:54:00,M-003,Ligne_B,96.07,4.17,576,6.0,1.0416666666666665,7.89,0.11
2023-04-01 21:04:00,M-002,Ligne_A,73.09,5.09,509,22.0,4.322200392927308,7.08,0.92
2023-04-01 22:33:00,M-001,Ligne_A,66.85,3.09,317,3.0,0.9463722397476341,8.0,0.0
2023-04-01 23:00:00,M-004,Ligne_B,84.27,4.32,478,22.0,4.602510460251046,7.57,0.43
2023-04-02 03:58:00,M-001,Ligne_A,73.19,4.71,679,7.0,1.0309278350515463,8.0,0.0
2023-04-02 04:02:00,M-002,Ligne_A,62.41,4.85,437,17.0,3.8901601830663615,8.0,0.0
2023-04-02 06:01:00,M-001,Ligne_A,63.8,3.3,388,7.0,1.804123711340206,8.0,0.0
2023-04-02 06:45:00,M-001,Ligne_A,66.69,4.0,629,11.0,1.7488076311605723,7.65,0.35
2023-04-02 08:10:00,M-004,Ligne_B,82.32,4.93,467,18.0,3.854389721627409,8.0,0.0
2023-04-02 10:45:00,M-001,Ligne_A,66.78,5.55,531,25.0,4.708097928436912,8.0,0.0
2023-04-02 13:33:00,M-001,Ligne_A,72.31,5.54,413,20.0,4.842615012106537,8.0,0.0
2023-04-02 14:29:00,M-004,Ligne_B,84.94,3.66,446,16.0,3.587443946188341,8.0,0.0
2023-04-02 14:37:00,M-005,Ligne_C,89.53,3.2,299,12.0,4.013377926421405,8.0,0.0
2023-04-02 15:20:00,M-005,Ligne_C,99.95,4.21,249,7.0,2.8112449799196786,8.0,0.0
2023-04-02 16:58:00,M-002,Ligne_A,75.63,5.02,746,11.0,1.4745308310991956,8.0,0.0
2023-04-02 20:31:00,M-001,Ligne_A,64.09,4.36,595,23.0,3.865546218487395,7.99,0.01
2023-04-02 21:36:00,M-001,Ligne_A,69.68,3.34,511,24.0,4.6966731898238745,8.0,0.0
2023-04-02 22:49:00,M-002,Ligne_A,69.79,3.03,31,0.0,0.0,7.19,0.81
2023-04-03 02:04:00,M-005,Ligne_C,84.8,4.3,802,32.0,3.99002493765586,8.0,0.0
2023-04-03 02:31:00,M-005,Ligne_C,86.61,4.72,350,3.0,0.8571428571428572,7.66,0.34
2023-04-03 03:57:00,M-001,Ligne_A,68.28,4.2,353,12.0,3.39943342776204,8.0,0.0
2023-04-03 05:11:00,M-005,Ligne_C,71.3,4.51,379,6.0,1.58311345646438,7.57,0.43
2023-04-03 08:44:00,M-005,Ligne_C,90.88,6.13,374,15.0,4.010695187165775,8.0,0.0
2023-04-03 08:49:00,M-003,Ligne_B,93.52,3.98,89,3.0,3.3707865168539324,8.0,0.0
2023-04-03 10:27:00,M-001,Ligne_A,62.4,5.26,533,8.0,1.5009380863039399,8.0,0.0
2023-04-03 13:01:00,M-003,Ligne_B,88.51,5.4,238,10.0,4.201680672268908,8.0,0.0
2023-04-03 13:50:00,M-002,Ligne_A,62.78,5.05,572,15.0,2.6223776223776225,8.0,0.0
2023-04-03 14:00:00,M-005,Ligne_C,82.72,4.84,533,14.0,2.6266416510318953,7.89,0.11
2023-04-03 14:11:00,M-003,Ligne_B,91.29,4.53,598,27.0,4.51505016722408,8.0,0.0
2023-04-03 16:25:00,M-004,Ligne_B,97.37,4.58,342,15.0,4.385964912280701,7.74,0.26
2023-04-03 16:55:00,M-005,Ligne_C,79.56,4.47,359,17.0,4.735376044568245,8.0,0.0
2023-04-03 17:18:00,M-002,Ligne_A,64.08,4.24,233,8.0,3.4334763948497855,7.91,0.09
2023-04-03 17:25:00,M-002,Ligne_A,78.58,4.42,549,20.0,3.642987249544627,8.0,0.0
2023-04-03 18:08:00,M-001,Ligne_A,74.76,4.78,429,8.0,1.8648018648018647,8.0,0.0
2023-04-03 18:45:00,M-002,Ligne_A,70.76,4.74,382,10.0,2.6178010471204187,8.0,0.0
2023-04-03 19:14:00,M-002,Ligne_A,69.79,5.57,587,8.0,1.362862010221465,6.36,1.64
2023-04-03 19:24:00,M-002,Ligne_A,68.4,4.93,511,14.0,2.73972602739726,7.81,0.19
2023-04-03 23:06:00,M-002,Ligne_A,76.59,5.78,584,15.0,2.5684931506849313,7.5,0.5
2023-04-04 01:30:00,M-002,Ligne_A,75.36,5.31,247,4.0,1.6194331983805668,8.0,0.0
2023-04-04 08:29:00,M-004,Ligne_B,82.93,5.31,493,12.0,2.434077079107505,8.0,0.0
2023-04-04 12:02:00,M-005,Ligne_C,82.26,4.69,537,21.0,3.910614525139665,8.0,0.0
2023-04-04 12:50:00,M-005,Ligne_C,84.91,4.51,278,5.0,1.7985611510791366,8.0,0.0
2023-04-04 12:56:00,M-001,Ligne_A,76.93,4.14,390,18.0,4.615384615384616,8.0,0.0
2023-04-04 14:22:00,M-001,Ligne_A,73.63,3.12,700,21.0,3.0,8.0,0.0
2023-04-04 14:40:00,M-002,Ligne_A,75.9,6.16,692,11.0,1.5895953757225432,8.0,0.0
2023-04-04 15:47:00,M-001,Ligne_A,52.31,4.64,701,10.0,1.4265335235378032,8.0,0.0
2023-04-04 16:07:00,M-001,Ligne_A,69.26,4.91,508,7.0,1.3779527559055118,8.0,0.0
2023-04-04 16:17:00,M-002,Ligne_A,64.4,4.46,275,6.0,2.181818181818182,8.0,0.0
2023-04-04 19:42:00,M-004,Ligne_B,83.52,5.64,419,12.0,2.863961813842482,8.0,0.0
2023-04-04 23:31:00,M-004,Ligne_B,79.7,4.77,342,11.0,3.216374269005848,8.0,0.0
2023-04-04 23:49:00,M-004,Ligne_B,87.0,4.61,418,9.0,2.15311004784689,6.87,1.13
2023-04-05 00:39:00,M-003,Ligne_B,82.36,4.37,496,13.0,2.620967741935484,8.0,0.0
2023-04-05 03:44:00,M-003,Ligne_B,85.41,4.02,448,15.0,3.3482142857142856,8.0,0.0
2023-04-05 05:40:00,M-003,Ligne_B,70.4,4.8,627,17.0,2.711323763955343,7.14,0.86
2023-04-05 06:35:00,M-001,Ligne_A,60.98,4.71,519,23.0,4.431599229287091,8.0,0.0
2023-04-05 08:18:00,M-002,Ligne_A,68.27,4.82,436,19.0,4.3577981651376145,8.0,0.0
2023-04-05 08:31:00,M-002,Ligne_A,68.91,4.81,457,14.0,3.063457330415755,8.0,0.0
2023-04-05 11:40:00,M-003,Ligne_B,89.49,4.15,758,15.0,1.978891820580475,8.0,0.0
2023-04-05 11:56:00,M-001,Ligne_A,72.84,3.67,451,10.0,2.2172949002217295,8.0,0.0
2023-04-05 14:43:00,M-005,Ligne_C,68.16,4.61,492,17.0,3.4552845528455287,8.0,0.0
2023-04-05 20:28:00,M-001,Ligne_A,69.72,4.19,443,6.0,1.3544018058690745,8.0,0.0
2023-04-06 00:47:00,M-003,Ligne_B,90.01,4.96,711,23.0,3.2348804500703237,8.0,0.0
2023-04-06 02:38:00,M-004,Ligne_B,76.28,4.92,963,20.0,2.0768431983385254,8.0,0.0
2023-04-06 03:18:00,M-002,Ligne_A,71.4,4.19,530,7.0,1.3207547169811322,8.0,0.0
2023-04-06 05:47:00,M-002,Ligne_A,63.78,4.48,159,5.0,3.1446540880503147,8.0,0.0
2023-04-06 06:11:00,M-002,Ligne_A,68.95,4.34,343,7.0,2.0408163265306123,8.0,0.0
2023-04-06 06:32:00,M-002,Ligne_A,74.83,3.96,214,5.0,2.336448598130841,8.0,0.0
2023-04-06 08:17:00,M-004,Ligne_B,86.8,4.59,452,12.0,2.6548672566371683,8.0,0.0
2023-04-06 10:53:00,M-004,Ligne_B,74.09,6.77,441,7.0,1.5873015873015872,8.0,0.0
2023-04-06 11:15:00,M-004,Ligne_B,86.28,5.06,374,6.0,1.6042780748663104,8.0,0.0
2023-04-06 12:18:00,M-003,Ligne_B,75.12,4.79,172,3.0,1.744186046511628,8.0,0.0
2023-04-06 17:22:00,M-002,Ligne_A,71.37,4.87,814,38.0,4.668304668304668,8.0,0.0
2023-04-06 21:42:00,M-003,Ligne_B,96.19,3.82,922,19.0,2.0607375271149677,8.0,0.0
2023-04-07 00:45:00,M-001,Ligne_A,58.05,3.2,124,4.0,3.225806451612903,8.0,0.0
2023-04-07 02:01:00,M-003,Ligne_B,83.8,4.85,499,15.0,3.006012024048096,8.0,0.0
2023-04-07 02:11:00,M-005,Ligne_C,80.84,4.91,402,19.0,4.72636815920398,8.0,0.0
2023-04-07 04:19:00,M-004,Ligne_B,87.65,5.06,786,34.0,4.325699745547073,8.0,0.0
2023-04-07 05:58:00,M-004,Ligne_B,69.78,2.66,445,61.0,13.707865168539326,8.0,0.0
2023-04-07 12:11:00,M-001,Ligne_A,75.52,5.65,532,7.0,1.3157894736842104,8.0,0.0
2023-04-07 13:10:00,M-005,Ligne_C,79.11,4.54,376,9.0,2.393617021276596,8.0,0.0
2023-04-07 13:44:00,M-003,Ligne_B,79.3,4.64,312,15.0,4.807692307692308,8.0,0.0
2023-04-07 13:49:00,M-002,Ligne_A,68.67,5.97,589,13.0,2.2071307300509337,8.0,0.0
2023-04-07 15:32:00,M-003,Ligne_B,80.82,3.16,483,20.0,4.140786749482402,8.0,0.0
2023-04-07 15:34:00,M-004,Ligne_B,85.24,3.09,543,6.0,1.1049723756906076,8.0,0.0
2023-04-07 17:18:00,M-001,Ligne_A,143.86,5.16,527,65.0,12.333965844402277,8.0,0.0
2023-04-07 18:40:00,M-002,Ligne_A,67.9,3.52,411,15.0,3.64963503649635,6.24,1.76
2023-04-07 22:15:00,M-001,Ligne_A,71.79,3.54,275,5.0,1.8181818181818181,8.0,0.0
2023-04-07 23:25:00,M-003,Ligne_B,70.13,4.45,696,22.0,3.1609195402298855,7.82,0.18
2023-04-08 00:00:00,M-004,Ligne_B,78.77,5.0,363,9.0,2.479338842975207,8.0,0.0
2023-04-08 00:28:00,M-001,Ligne_A,77.86,2.72,422,40.0,9.47867298578199,7.46,0.54
2023-04-08 01:17:00,M-001,Ligne_A,63.81,5.27,293,5.0,1.7064846416382253,8.0,0.0
2023-04-08 01:37:00,M-002,Ligne_A,69.11,3.97,395,8.0,2.0253164556962027,8.0,0.0
2023-04-08 03:52:00,M-004,Ligne_B,87.34,3.78,296,0.0,0.0,8.0,0.0
2023-04-08 04:02:00,M-003,Ligne_B,93.59,3.21,557,20.0,3.5906642728904847,8.0,0.0
2023-04-08 06:33:00,M-003,Ligne_B,85.67,3.69,252,8.0,3.1746031746031744,8.0,0.0
2023-04-08 06:36:00,M-003,Ligne_B,81.87,3.32,750,14.0,1.866666666666667,8.0,0.0
2023-04-08 06:45:00,M-002,Ligne_A,69.29,3.15,606,14.0,2.31023102310231,8.0,0.0
2023-04-08 09:02:00,M-002,Ligne_A,68.86,3.38,271,11.0,4.059040590405904,8.0,0.0
2023-04-08 09:28:00,M-001,Ligne_A,75.95,5.76,653,7.0,1.0719754977029097,8.0,0.0
2023-04-08 09:44:00,M-002,Ligne_A,67.33,4.53,663,17.0,2.564102564102564,8.0,0.0
2023-04-08 13:44:00,M-002,Ligne_A,80.46,4.47,201,3.0,1.4925373134328357,7.71,0.29
2023-04-08 19:16:00,M-003,Ligne_B,80.28,2.45,485,62.0,12.783505154639174,8.0,0.0
2023-04-08 23:00:00,M-001,Ligne_A,70.51,4.88,482,12.0,2.4896265560165975,7.79,0.21
2023-04-08 23:07:00,M-002,Ligne_A,70.47,5.37,531,6.0,1.1299435028248588,8.0,0.0
2023-04-08 23:57:00,M-002,Ligne_A,73.23,3.62,687,10.0,1.455604075691412,7.93,0.07
2023-04-09 00:46:00,M-004,Ligne_B,86.13,5.02,512,13.0,2.5390625,8.0,0.0
2023-04-09 06:34:00,M-002,Ligne_A,69.79,3.21,538,23.0,4.275092936802974,8.0,0.0
2023-04-09 06:47:00,M-002,Ligne_A,65.51,3.73,380,15.0,3.9473684210526314,8.0,0.0
2023-04-09 06:53:00,M-005,Ligne_C,83.9,4.07,933,36.0,3.858520900321544,7.78,0.22
2023-04-09 08:52:00,M-005,Ligne_C,86.95,5.59,768,24.0,3.125,7.49,0.51
2023-04-09 08:57:00,M-001,Ligne_A,68.25,4.34,456,13.0,2.850877192982456,8.0,0.0
2023-04-09 09:17:00,M-001,Ligne_A,67.98,4.89,625,25.0,4.0,8.0,0.0
2023-04-09 13:35:00,M-005,Ligne_C,77.31,3.13,314,3.0,0.9554140127388535,8.0,0.0
2023-04-09 14:00:00,M-002,Ligne_A,67.87,4.61,503,8.0,1.5904572564612325,8.0,0.0
2023-04-09 15:22:00,M-004,Ligne_B,89.92,4.08,538,14.0,2.6022304832713754,8.0,0.0
2023-04-09 19:41:00,M-004,Ligne_B,85.82,4.14,808,28.0,3.4653465346534658,8.0,0.0
2023-04-09 21:42:00,M-002,Ligne_A,63.3,4.33,986,41.0,4.158215010141988,8.0,0.0
2023-04-09 22:23:00,M-002,Ligne_A,74.48,5.18,683,9.0,1.3177159590043925,8.0,0.0
2023-04-10 00:31:00,M-005,Ligne_C,85.02,5.95,483,15.0,3.1055900621118013,8.0,0.0
2023-04-10 01:50:00,M-005,Ligne_C,82.35,4.86,404,4.0,0.9900990099009901,8.0,0.0
2023-04-10 08:06:00,M-002,Ligne_A,71.46,3.54,567,21.0,3.7037037037037033,8.0,0.0
2023-04-10 09:14:00,M-005,Ligne_C,86.63,3.7,743,7.0,0.9421265141318977,8.0,0.0
2023-04-10 09:28:00,M-004,Ligne_B,85.66,3.67,375,14.0,3.733333333333334,8.0,0.0
2023-04-10 10:05:00,M-002,Ligne_A,78.81,3.86,506,8.0,1.5810276679841897,8.0,0.0
2023-04-10 10:27:00,M-004,Ligne_B,88.49,4.53,640,10.0,1.5625,8.0,0.0
2023-04-10 10:31:00,M-002,Ligne_A,63.88,5.19,525,11.0,2.0952380952380953,8.0,0.0
2023-04-10 10:48:00,M-003,Ligne_B,77.82,4.95,275,5.0,1.8181818181818181,8.0,0.0
2023-04-10 12:40:00,M-002,Ligne_A,75.72,3.75,417,19.0,4.556354916067146,7.75,0.25
2023-04-10 15:20:00,M-002,Ligne_A,68.39,3.23,671,32.0,4.769001490312966,8.0,0.0
2023-04-10 16:07:00,M-003,Ligne_B,79.14,5.38,471,15.0,3.1847133757961785,8.0,0.0
2023-04-10 16:21:00,M-005,Ligne_C,88.35,3.81,826,37.0,4.479418886198547,7.71,0.29
2023-04-10 18:18:00,M-001,Ligne_A,70.97,4.7,559,16.0,2.862254025044723,8.0,0.0
2023-04-10 20:11:00,M-003,Ligne_B,73.55,5.27,483,16.0,3.3126293995859215,8.0,0.0
2023-04-10 21:47:00,M-005,Ligne_C,82.96,2.93,411,42.0,10.218978102189782,8.0,0.0
2023-04-10 22:09:00,M-005,Ligne_C,88.52,3.79,285,6.0,2.1052631578947367,8.0,0.0
2023-04-10 22:44:00,M-002,Ligne_A,69.79,3.93,523,8.0,1.5296367112810707,8.0,0.0
2023-04-10 22:54:00,M-004,Ligne_B,90.74,5.15,643,18.0,2.7993779160186625,8.0,0.0
2023-04-11 03:02:00,M-002,Ligne_A,76.09,4.22,516,17.0,3.2945736434108532,8.0,0.0
2023-04-11 08:31:00,M-004,Ligne_B,85.01,5.73,298,10.0,3.3557046979865772,8.0,0.0
2023-04-11 10:14:00,M-005,Ligne_C,78.97,5.1,558,13.0,2.3297491039426523,7.27,0.73
2023-04-11 13:37:00,M-002,Ligne_A,74.98,4.63,764,25.0,3.2722513089005236,8.0,0.0
2023-04-11 14:06:00,M-004,Ligne_B,104.5,4.54,608,80.0,13.157894736842104,7.95,0.05
2023-04-11 17:38:00,M-005,Ligne_C,90.33,5.16,331,14.0,4.229607250755287,8.0,0.0
2023-04-11 23:41:00,M-002,Ligne_A,64.53,4.96,273,12.0,4.395604395604396,8.0,0.0
2023-04-11 23:57:00,M-003,Ligne_B,79.16,5.89,339,7.0,2.0648967551622417,8.0,0.0
2023-04-12 02:33:00,M-003,Ligne_B,94.12,3.43,700,8.0,1.1428571428571428,8.0,0.0
2023-04-12 02:37:00,M-003,Ligne_B,85.39,4.12,533,23.0,4.315196998123827,7.98,0.02
2023-04-12 04:01:00,M-001,Ligne_A,77.9,3.46,401,11.0,2.7431421446384037,7.96,0.04
2023-04-12 04:23:00,M-003,Ligne_B,84.05,5.12,505,23.0,4.554455445544554,8.0,0.0
2023-04-12 05:38:00,M-004,Ligne_B,84.84,4.37,369,17.0,4.607046070460704,7.61,0.39
2023-04-12 06:18:00,M-003,Ligne_B,77.0,4.57,534,24.0,4.49438202247191,8.0,0.0
2023-04-12 07:27:00,M-005,Ligne_C,79.97,5.0,334,4.0,1.1976047904191618,8.0,0.0
2023-04-12 09:05:00,M-004,Ligne_B,77.07,4.78,365,10.0,2.73972602739726,8.0,0.0
2023-04-12 10:12:00,M-001,Ligne_A,75.31,3.56,553,21.0,3.79746835443038,8.0,0.0
2023-04-12 12:23:00,M-003,Ligne_B,92.29,3.49,572,8.0,1.3986013986013985,8.0,0.0
2023-04-12 14:37:00,M-003,Ligne_B,78.89,3.27,432,17.0,3.935185185185185,8.0,0.0
2023-04-12 15:25:00,M-001,Ligne_A,72.76,4.22,482,16.0,3.319502074688797,8.0,0.0
2023-04-12 19:12:00,M-004,Ligne_B,86.03,4.34,384,14.0,3.6458333333333335,8.0,0.0
2023-04-13 01:20:00,M-001,Ligne_A,75.86,5.7,377,5.0,1.3262599469496021,8.0,0.0
2023-04-13 05:42:00,M-004,Ligne_B,74.81,4.53,772,29.0,3.756476683937824,8.0,0.0
2023-04-13 06:39:00,M-003,Ligne_B,79.38,3.58,663,30.0,4.524886877828054,8.0,0.0
2023-04-13 07:47:00,M-005,Ligne_C,81.0,2.23,673,100.0,14.85884101040119,8.0,0.0
2023-04-13 08:08:00,M-004,Ligne_B,70.03,4.38,699,13.0,1.859799713876967,8.0,0.0
2023-04-13 09:20:00,M-003,Ligne_B,100.46,6.01,367,32.0,8.71934604904632,8.0,0.0
2023-04-13 14:22:00,M-003,Ligne_B,79.59,3.8,608,12.0,1.9736842105263157,8.0,0.0
2023-04-13 15:28:00,M-005,Ligne_C,88.14,3.31,443,13.0,2.9345372460496613,8.0,0.0
2023-04-13 19:08:00,M-004,Ligne_B,86.0,5.2,312,8.0,2.564102564102564,8.0,0.0
2023-04-13 19:25:00,M-001,Ligne_A,62.34,4.21,756,33.0,4.365079365079365,8.0,0.0
2023-04-13 22:19:00,M-002,Ligne_A,69.19,4.85,367,6.0,1.6348773841961852,8.0,0.0
2023-04-14 01:50:00,M-004,Ligne_B,85.93,3.43,440,19.0,4.318181818181818,8.0,0.0
2023-04-14 04:19:00,M-005,Ligne_C,83.9,3.53,738,18.0,2.4390243902439024,8.0,0.0
2023-04-14 04:24:00,M-001,Ligne_A,74.38,4.66,657,18.0,2.73972602739726,8.0,0.0
2023-04-14 04:30:00,M-002,Ligne_A,69.69,3.9,562,24.0,4.270462633451958,8.0,0.0
2023-04-14 04:49:00,M-005,Ligne_C,93.17,3.67,497,5.0,1.0060362173038229,8.0,0.0
2023-04-14 05:35:00,M-003,Ligne_B,92.58,3.64,398,11.0,2.763819095477387,8.0,0.0
2023-04-14 06:04:00,M-002,Ligne_A,69.79,3.06,262,5.0,1.9083969465648856,8.0,0.0
2023-04-14 07:23:00,M-001,Ligne_A,68.51,4.21,417,10.0,2.3980815347721824,8.0,0.0
2023-04-14 09:36:00,M-002,Ligne_A,64.51,4.57,646,20.0,3.0959752321981426,8.0,0.0
2023-04-14 10:08:00,M-002,Ligne_A,64.19,5.77,440,5.0,1.1363636363636365,8.0,0.0
2023-04-14 14:26:00,M-005,Ligne_C,85.9,6.23,220,10.0,4.545454545454546,8.0,0.0
2023-04-14 14:55:00,M-004,Ligne_B,81.66,3.46,365,5.0,1.36986301369863,8.0,0.0
2023-04-14 17:46:00,M-005,Ligne_C,73.51,5.64,502,13.0,2.589641434262948,8.0,0.0
2023-04-14 20:59:00,M-003,Ligne_B,93.4,4.47,486,9.0,1.8518518518518516,8.0,0.0
2023-04-15 04:05:00,M-001,Ligne_A,79.4,4.65,644,12.0,1.8633540372670807,8.0,0.0
2023-04-15 04:53:00,M-003,Ligne_B,90.81,3.99,543,14.0,2.578268876611418,7.66,0.34
2023-04-15 06:55:00,M-002,Ligne_A,69.79,4.32,645,20.0,3.10077519379845,8.0,0.0
2023-04-15 07:32:00,M-002,Ligne_A,73.96,3.6,765,29.0,3.7908496732026142,7.9,0.1
2023-04-15 10:36:00,M-005,Ligne_C,77.55,5.03,433,19.0,4.387990762124711,8.0,0.0
2023-04-15 11:20:00,M-005,Ligne_C,80.77,4.9,580,19.0,3.2758620689655173,7.79,0.21
2023-04-15 11:40:00,M-003,Ligne_B,89.5,4.04,446,13.0,2.914798206278027,8.0,0.0
2023-04-15 13:35:00,M-005,Ligne_C,72.38,5.37,165,5.0,3.0303030303030303,6.84,1.16
2023-04-15 16:40:00,M-004,Ligne_B,82.18,4.19,335,5.0,1.4925373134328357,8.0,0.0
2023-04-15 20:02:00,M-001,Ligne_A,77.08,5.12,476,22.0,4.621848739495799,8.0,0.0
2023-04-16 01:36:00,M-003,Ligne_B,87.16,4.62,403,4.0,0.9925558312655087,6.88,1.12
2023-04-16 04:55:00,M-003,Ligne_B,99.25,4.79,458,5.0,1.0917030567685588,8.0,0.0
2023-04-16 05:50:00,M-002,Ligne_A,71.32,4.21,611,9.0,1.4729950900163666,7.68,0.32
2023-04-16 07:18:00,M-002,Ligne_A,69.79,4.57,636,31.0,4.8742138364779874,8.0,0.0
2023-04-16 09:27:00,M-002,Ligne_A,69.08,3.67,563,26.0,4.618117229129663,8.0,0.0
2023-04-16 11:10:00,M-004,Ligne_B,76.54,4.55,517,20.0,3.8684719535783367,8.0,0.0
2023-04-16 12:11:00,M-004,Ligne_B,86.3,3.77,596,10.0,1.6778523489932886,8.0,0.0
2023-04-16 16:30:00,M-004,Ligne_B,77.72,5.06,717,29.0,4.044630404463041,8.0,0.0
2023-04-16 16:58:00,M-001,Ligne_A,68.42,5.64,465,20.0,4.301075268817205,8.0,0.0
2023-04-16 17:03:00,M-002,Ligne_A,64.05,5.04,360,5.0,1.3888888888888888,8.0,0.0
2023-04-16 17:53:00,M-004,Ligne_B,77.06,3.8,398,11.0,2.763819095477387,6.8,1.2
2023-04-16 20:08:00,M-002,Ligne_A,140.09,4.06,407,62.0,15.233415233415235,8.0,0.0
2023-04-16 22:04:00,M-001,Ligne_A,71.43,5.54,396,8.0,2.0202020202020203,8.0,0.0
2023-04-16 23:05:00,M-002,Ligne_A,69.66,4.52,472,16.0,3.389830508474576,8.0,0.0
2023-04-17 01:11:00,M-004,Ligne_B,93.48,5.05,336,13.0,3.869047619047619,8.0,0.0
2023-04-17 05:24:00,M-001,Ligne_A,81.62,4.08,643,19.0,2.9548989113530326,8.0,0.0
2023-04-17 07:57:00,M-003,Ligne_B,84.26,4.82,568,15.0,2.640845070422535,8.0,0.0
2023-04-17 10:19:00,M-002,Ligne_A,67.54,3.37,422,13.0,3.080568720379147,7.18,0.82
2023-04-17 12:06:00,M-005,Ligne_C,89.33,5.55,296,5.0,1.6891891891891893,8.0,0.0
2023-04-17 14:19:00,M-002,Ligne_A,70.89,4.31,458,20.0,4.366812227074235,8.0,0.0
2023-04-17 15:24:00,M-005,Ligne_C,84.8,4.61,493,62.0,12.57606490872211,8.0,0.0
2023-04-17 17:25:00,M-003,Ligne_B,78.52,4.41,478,23.0,4.811715481171548,8.0,0.0
2023-04-17 19:26:00,M-002,Ligne_A,69.17,5.28,593,15.0,2.5295109612141653,8.0,0.0
2023-04-17 20:13:00,M-002,Ligne_A,64.15,3.92,916,32.0,3.4934497816593884,7.85,0.15
2023-04-17 20:31:00,M-004,Ligne_B,77.73,2.84,464,62.0,13.36206896551724,7.71,0.29
2023-04-17 21:05:00,M-005,Ligne_C,96.02,4.04,636,12.0,1.8867924528301887,8.0,0.0
2023-04-17 21:57:00,M-001,Ligne_A,72.53,5.61,768,19.0,2.473958333333333,7.67,0.33
2023-04-17 22:37:00,M-001,Ligne_A,65.9,4.16,461,17.0,3.68763557483731,8.0,0.0
2023-04-17 22:59:00,M-005,Ligne_C,83.68,4.82,521,20.0,3.8387715930902107,8.0,0.0
2023-04-18 00:12:00,M-003,Ligne_B,83.8,5.38,553,17.0,3.074141048824593,8.0,0.0
2023-04-18 04:05:00,M-002,Ligne_A,70.32,4.29,299,9.0,3.0100334448160537,8.0,0.0
2023-04-18 05:25:00,M-002,Ligne_A,67.42,4.4,565,10.0,1.7699115044247788,7.66,0.34
2023-04-18 05:36:00,M-002,Ligne_A,76.34,5.17,613,18.0,2.936378466557912,8.0,0.0
2023-04-18 06:43:00,M-003,Ligne_B,78.21,5.88,645,12.0,1.8604651162790697,8.0,0.0
2023-04-18 09:29:00,M-002,Ligne_A,65.38,4.59,307,6.0,1.9543973941368076,7.5,0.5
2023-04-18 10:12:00,M-003,Ligne_B,87.31,3.85,445,18.0,4.044943820224719,8.0,0.0
2023-04-18 12:37:00,M-005,Ligne_C,88.53,4.79,512,12.0,2.34375,8.0,0.0
2023-04-18 13:33:00,M-001,Ligne_A,67.81,4.65,565,17.0,3.0088495575221237,7.83,0.17
2023-04-18 13:50:00,M-005,Ligne_C,84.31,4.79,397,14.0,3.5264483627204033,8.0,0.0
2023-04-18 15:14:00,M-003,Ligne_B,88.45,4.39,465,9.0,1.935483870967742,8.0,0.0
2023-04-18 17:07:00,M-002,Ligne_A,72.74,5.54,520,7.0,1.3461538461538463,8.0,0.0
2023-04-18 21:40:00,M-005,Ligne_C,89.01,3.81,287,11.0,3.8327526132404177,8.0,0.0
2023-04-18 23:25:00,M-004,Ligne_B,73.32,4.0,107,2.0,1.8691588785046727,8.0,0.0
2023-04-18 23:34:00,M-002,Ligne_A,69.79,4.38,405,7.0,1.728395061728395,8.0,0.0
2023-04-18 23:59:00,M-005,Ligne_C,97.81,4.9,579,17.0,2.936096718480138,8.0,0.0
2023-04-19 00:42:00,M-002,Ligne_A,74.78,3.38,353,13.0,3.6827195467422094,7.98,0.02
2023-04-19 04:11:00,M-004,Ligne_B,79.53,4.15,410,19.0,4.634146341463414,7.63,0.37
2023-04-19 04:48:00,M-005,Ligne_C,91.32,4.24,254,4.0,1.574803149606299,8.0,0.0
2023-04-19 05:12:00,M-002,Ligne_A,64.8,3.29,349,12.0,3.4383954154727796,7.83,0.17
2023-04-19 06:08:00,M-002,Ligne_A,69.79,4.6,442,20.0,4.524886877828054,8.0,0.0
2023-04-19 06:34:00,M-005,Ligne_C,76.11,5.71,330,6.0,1.8181818181818181,7.93,0.07
2023-04-19 11:51:00,M-005,Ligne_C,83.93,4.22,450,18.0,4.0,7.99,0.01
2023-04-19 13:47:00,M-002,Ligne_A,68.28,2.84,649,88.0,13.559322033898304,7.81,0.19
2023-04-19 14:20:00,M-002,Ligne_A,75.19,3.77,463,6.0,1.2958963282937366,8.0,0.0
2023-04-19 16:13:00,M-003,Ligne_B,87.06,4.27,613,19.0,3.0995106035889073,8.0,0.0
2023-04-19 19:00:00,M-002,Ligne_A,65.57,4.23,605,10.0,1.6528925619834711,8.0,0.0
2023-04-19 20:31:00,M-003,Ligne_B,102.49,5.63,465,43.0,9.247311827956988,7.6,0.4
2023-04-19 20:42:00,M-003,Ligne_B,91.71,5.03,346,13.0,3.7572254335260116,7.43,0.57
2023-04-19 21:11:00,M-002,Ligne_A,71.91,4.45,446,10.0,2.242152466367713,8.0,0.0
