Date,Machine_ID,Ligne_Production,Temperature_C,Pression_bar,Quantite_Produite,Quantite_Defectueuse,Heures_Fonctionnement,Heures_Arret
2023-03-26 15:08:00,M-002,Ligne_A,78.37,4.03,262,6.0,8.0,0.0
2023-03-26 18:38:00,M-002,Ligne_A,74.08,4.24,359,3.0,8.0,0.0
2023-03-26 19:56:00,M-001,Ligne_A,73.45,3.95,458,6.0,8.0,0.0
2023-03-26 22:01:00,M-005,Ligne_C,84.9,4.97,600,27.0,7.04,0.96
2023-03-26 23:28:00,M-005,Ligne_C,82.64,4.61,578,,8.0,0.0
2023-03-27 01:26:00,M-001,Ligne_A,72.13,3.23,507,,8.0,0.0
2023-03-27 01:32:00,M-003,Ligne_B,81.89,4.05,594,10.0,8.0,0.0
2023-03-27 02:08:00,M-001,Ligne_A,66.89,5.33,438,14.0,8.0,0.0
2023-03-27 02:36:00,M-004,Ligne_B,90.59,,484,16.0,7.9,0.1
2023-03-27 03:08:00,M-003,Ligne_B,91.93,4.47,236,3.0,7.59,0.41
2023-03-27 03:26:00,M-002,Ligne_A,64.16,4.51,210,6.0,7.56,0.44
2023-03-27 04:47:00,M-004,Ligne_B,80.28,3.79,710,8.0,8.0,0.0
2023-03-27 08:37:00,M-004,Ligne_B,148.71,3.6,546,55.0,8.0,0.0
2023-03-27 08:59:00,M-002,Ligne_A,63.63,4.94,770,19.0,7.73,0.27
2023-03-27 13:17:00,M-005,Ligne_C,84.13,4.51,532,24.0,8.0,0.0
2023-03-27 13:31:00,M-002,Ligne_A,67.77,3.87,290,9.0,8.0,0.0
2023-03-27 14:25:00,M-001,Ligne_A,68.16,4.67,362,10.0,8.0,0.0
2023-03-27 15:28:00,M-005,Ligne_C,97.12,4.32,715,15.0,7.76,0.24
2023-03-27 16:24:00,M-003,Ligne_B,88.05,5.0,412,8.0,6.73,1.27
2023-03-27 17:20:00,M-005,Ligne_C,82.56,5.3,865,29.0,7.77,0.23
2023-03-27 17:34:00,M-003,Ligne_B,85.74,5.61,608,13.0,8.0,0.0
2023-03-27 20:51:00,M-002,Ligne_A,70.31,4.79,575,11.0,8.0,0.0
2023-03-28 00:34:00,M-005,Ligne_C,79.09,5.01,504,19.0,7.94,0.06
2023-03-28 01:25:00,M-003,Ligne_B,68.69,4.18,117,3.0,8.0,0.0
2023-03-28 01:39:00,M-003,Ligne_B,82.0,4.83,590,19.0,8.0,0.0
2023-03-28 02:23:00,M-005,Ligne_C,91.71,3.91,750,11.0,7.45,0.55
2023-03-28 02:32:00,M-005,Ligne_C,100.49,4.81,601,55.0,7.7,0.3
2023-03-28 02:42:00,M-002,Ligne_A,68.65,5.1,598,17.0,6.87,1.13
2023-03-28 07:34:00,M-003,Ligne_B,80.8,3.25,622,8.0,7.0,1.0
2023-03-28 09:58:00,M-003,Ligne_B,87.97,3.73,419,8.0,8.0,0.0
2023-03-28 15:00:00,M-005,Ligne_C,74.31,4.1,377,8.0,8.0,0.0
2023-03-28 18:03:00,M-003,Ligne_B,82.19,,803,19.0,8.0,0.0
2023-03-28 21:02:00,M-002,Ligne_A,72.31,4.73,385,15.0,8.0,0.0
2023-03-28 21:05:00,M-001,Ligne_A,75.85,5.37,417,8.0,7.97,0.03
2023-03-28 21:59:00,M-003,Ligne_B,75.65,5.08,693,25.0,8.0,0.0
2023-03-28 23:32:00,M-002,Ligne_A,82.94,4.91,443,9.0,8.0,0.0
2023-03-29 00:02:00,M-005,Ligne_C,74.71,3.49,383,15.0,8.0,0.0
2023-03-29 02:19:00,M-001,Ligne_A,70.39,5.04,338,14.0,8.0,0.0
2023-03-29 02:31:00,M-002,Ligne_A,78.09,4.83,317,13.0,8.0,0.0
2023-03-29 04:37:00,M-004,Ligne_B,94.54,4.98,241,9.0,8.0,0.0
2023-03-29 07:02:00,M-003,Ligne_B,-99.9,3.77,698,32.0,8.0,0.0
2023-03-29 10:22:00,M-001,Ligne_A,69.15,6.11,584,26.0,8.0,0.0
2023-03-29 10:43:00,M-004,Ligne_B,83.54,4.25,628,27.0,7.73,0.27
2023-03-29 18:04:00,M-002,Ligne_A,72.77,4.4,372,7.0,8.0,0.0
2023-03-29 18:27:00,M-004,Ligne_B,91.82,3.9,786,10.0,8.0,0.0
2023-03-29 18:35:00,M-001,Ligne_A,62.82,3.97,460,,8.0,0.0
2023-03-29 19:20:00,M-004,Ligne_B,83.74,5.6,352,11.0,8.0,0.0
2023-03-29 21:39:00,M-005,Ligne_C,81.84,5.37,531,15.0,8.0,0.0
2023-03-29 21:56:00,M-002,Ligne_A,61.95,3.94,227,3.0,8.0,0.0
2023-03-30 05:15:00,M-005,Ligne_C,88.76,5.48,472,15.0,8.0,0.0
2023-03-30 06:43:00,M-005,Ligne_C,79.6,4.1,423,17.0,8.0,0.0
2023-03-30 08:25:00,M-001,Ligne_A,65.99,4.85,454,10.0,8.0,0.0
2023-03-30 10:04:00,M-004,Ligne_B,77.62,4.84,244,9.0,8.0,0.0
2023-03-30 11:13:00,M-001,Ligne_A,-99.9,4.71,496,6.0,7.78,0.22
2023-03-30 12:57:00,M-004,Ligne_B,89.34,1.63,670,126.0,7.18,0.82
2023-03-30 14:58:00,M-003,Ligne_B,78.61,4.63,674,29.0,8.0,0.0
2023-03-30 16:10:00,M-002,Ligne_A,65.85,3.22,447,9.0,6.37,1.63
2023-03-30 17:10:00,M-004,Ligne_B,-99.9,4.0,456,14.0,7.97,0.03
2023-03-30 18:27:00,M-003,Ligne_B,83.35,4.24,136,5.0,8.0,0.0
2023-03-30 18:35:00,M-002,Ligne_A,63.53,4.11,738,17.0,8.0,0.0
2023-03-31 00:25:00,M-003,Ligne_B,92.5,3.93,483,7.0,7.87,0.13
2023-03-31 03:42:00,M-004,Ligne_B,95.09,4.37,778,23.0,8.0,0.0
2023-03-31 06:21:00,M-004,Ligne_B,89.26,4.05,412,15.0,8.0,0.0
2023-03-31 07:56:00,M-002,Ligne_A,66.9,,477,6.0,8.0,0.0
2023-03-31 08:24:00,M-003,Ligne_B,90.9,4.52,702,11.0,8.0,0.0
2023-03-31 08:50:00,M-003,Ligne_B,74.41,4.22,305,8.0,8.0,0.0
2023-03-31 11:32:00,M-001,Ligne_A,66.5,4.63,515,5.0,8.0,0.0
2023-03-31 12:19:00,M-004,Ligne_B,86.05,,278,5.0,8.0,0.0
2023-03-31 12:41:00,M-003,Ligne_B,86.68,5.09,216,5.0,8.0,0.0
2023-03-31 19:36:00,M-002,Ligne_A,71.56,4.74,311,15.0,7.65,0.35
2023-03-31 19:44:00,M-002,Ligne_A,71.04,3.92,636,17.0,8.0,0.0
2023-03-31 20:31:00,M-002,Ligne_A,67.96,4.08,421,17.0,8.0,0.0
2023-03-31 20:35:00,M-003,Ligne_B,91.15,3.88,404,11.0,8.0,0.0
2023-03-31 20:43:00,M-001,Ligne_A,64.77,4.04,323,5.0,8.0,0.0
2023-03-31 22:44:00,M-001,Ligne_A,54.64,5.12,474,21.0,8.0,0.0
2023-03-31 23:57:00,M-003,Ligne_B,68.16,3.88,233,4.0,8.0,0.0
2023-04-01 01:52:00,M-005,Ligne_C,75.8,5.13,562,16.0,8.0,0.0
2023-04-01 01:53:00,M-001,Ligne_A,71.8,4.77,490,8.0,8.0,0.0
2023-04-01 02:09:00,M-005,Ligne_C,-99.9,3.74,437,20.0,8.0,0.0
2023-04-01 06:36:00,M-002,Ligne_A,64.37,3.42,765,36.0,8.0,0.0
2023-04-01 08:56:00,M-003,Ligne_B,98.99,5.41,484,17.0,8.0,0.0
2023-04-01 08:58:00,M-001,Ligne_A,67.59,5.28,709,16.0,8.0,0.0
2023-04-01 09:07:00,M-002,Ligne_A,69.23,3.81,203,8.0,8.0,0.0
2023-04-01 10:03:00,M-003,Ligne_B,83.12,2.93,496,88.0,8.0,0.0
2023-04-01 12:43:00,M-002,Ligne_A,68.37,4.6,727,11.0,8.0,0.0
2023-04-01 14:27:00,M-005,Ligne_C,87.67,4.83,456,4.0,8.0,0.0
2023-04-01 14:55:00,M-005,Ligne_C,83.81,5.81,472,20.0,7.78,0.22
2023-04-01 15:37:00,M-004,Ligne_B,84.86,6.07,567,21.0,8.0,0.0
2023-04-01 15:57:00,M-004,Ligne_B,85.29,4.98,579,20.0,8.0,0.0
2023-04-01 17:42:00,M-001,Ligne_A,69.42,3.93,442,19.0,8.0,0.0
2023-04-01 19:15:00,M-002,Ligne_A,77.04,3.53,288,9.0,8.0,0.0
2023-04-01 20:31:00,M-002,Ligne_A,69.32,4.4,402,12.0,8.0,0.0
2023-04-01 20:54:00,M-003,Ligne_B,96.07,4.17,576,6.0,7.89,0.11
2023-04-01 21:04:00,M-002,Ligne_A,73.09,5.09,509,22.0,7.08,0.92
2023-04-01 22:33:00,M-001,Ligne_A,66.85,3.09,317,3.0,8.0,0.0
2023-04-01 23:00:00,M-004,Ligne_B,84.27,4.32,478,22.0,7.57,0.43
2023-04-02 03:58:00,M-001,Ligne_A,73.19,4.71,679,7.0,8.0,0.0
2023-04-02 04:02:00,M-002,Ligne_A,62.41,4.85,437,17.0,8.0,0.0
2023-04-02 06:01:00,M-001,Ligne_A,63.8,3.3,388,7.0,8.0,0.0
2023-04-02 06:45:00,M-001,Ligne_A,66.69,4.0,629,11.0,7.65,0.35
2023-04-02 08:10:00,M-004,Ligne_B,82.32,4.93,467,18.0,8.0,0.0
2023-04-02 10:45:00,M-001,Ligne_A,66.78,5.55,531,25.0,8.0,0.0
2023-04-02 13:33:00,M-001,Ligne_A,72.31,5.54,413,20.0,8.0,0.0
2023-04-02 14:29:00,M-004,Ligne_B,84.94,3.66,446,16.0,8.0,0.0
2023-04-02 14:37:00,M-005,Ligne_C,89.53,3.2,299,12.0,8.0,0.0
2023-04-02 15:20:00,M-005,Ligne_C,99.95,4.21,249,7.0,8.0,0.0
2023-04-02 16:58:00,M-002,Ligne_A,75.63,5.02,746,11.0,8.0,0.0
2023-04-02 20:31:00,M-001,Ligne_A,64.09,4.36,595,23.0,7.99,0.01
2023-04-02 21:36:00,M-001,Ligne_A,69.68,3.34,511,24.0,8.0,0.0
2023-04-02 22:49:00,M-002,Ligne_A,-99.9,3.03,31,0.0,7.19,0.81
2023-04-03 02:04:00,M-005,Ligne_C,-99.9,4.3,802,32.0,8.0,0.0
2023-04-03 02:31:00,M-005,Ligne_C,86.61,4.72,350,3.0,7.66,0.34
2023-04-03 03:57:00,M-001,Ligne_A,68.28,4.2,353,12.0,8.0,0.0
2023-04-03 05:11:00,M-005,Ligne_C,71.3,4.51,379,6.0,7.57,0.43
2023-04-03 08:44:00,M-005,Ligne_C,90.88,6.13,374,15.0,8.0,0.0
2023-04-03 08:49:00,M-003,Ligne_B,93.52,3.98,89,3.0,8.0,0.0
2023-04-03 10:27:00,M-001,Ligne_A,62.4,5.26,533,8.0,8.0,0.0
2023-04-03 13:01:00,M-003,Ligne_B,88.51,5.4,238,10.0,8.0,0.0
2023-04-03 13:50:00,M-002,Ligne_A,62.78,5.05,572,15.0,8.0,0.0
2023-04-03 14:00:00,M-005,Ligne_C,82.72,4.84,533,14.0,7.89,0.11
2023-04-03 14:11:00,M-003,Ligne_B,91.29,4.53,598,27.0,8.0,0.0
2023-04-03 16:25:00,M-004,Ligne_B,97.37,4.58,342,15.0,7.74,0.26
2023-04-03 16:55:00,M-005,Ligne_C,79.56,4.47,359,17.0,8.0,0.0
2023-04-03 17:18:00,M-002,Ligne_A,64.08,4.24,233,8.0,7.91,0.09
2023-04-03 17:25:00,M-002,Ligne_A,78.58,4.42,549,20.0,8.0,0.0
2023-04-03 18:08:00,M-001,Ligne_A,74.76,4.78,429,8.0,8.0,0.0
2023-04-03 18:45:00,M-002,Ligne_A,70.76,4.74,382,10.0,8.0,0.0
2023-04-03 19:14:00,M-002,Ligne_A,-99.9,5.57,587,8.0,6.36,1.64
2023-04-03 19:24:00,M-002,Ligne_A,68.4,4.93,511,14.0,7.81,0.19
2023-04-03 23:06:00,M-002,Ligne_A,76.59,5.78,584,15.0,7.5,0.5
2023-04-04 01:30:00,M-002,Ligne_A,75.36,5.31,247,4.0,8.0,0.0
2023-04-04 08:29:00,M-004,Ligne_B,82.93,5.31,493,12.0,8.0,0.0
2023-04-04 12:02:00,M-005,Ligne_C,82.26,4.69,537,21.0,8.0,0.0
2023-04-04 12:50:00,M-005,Ligne_C,84.91,4.51,278,5.0,8.0,0.0
2023-04-04 12:56:00,M-001,Ligne_A,76.93,4.14,390,18.0,8.0,0.0
2023-04-04 14:22:00,M-001,Ligne_A,73.63,3.12,700,21.0,8.0,0.0
2023-04-04 14:40:00,M-002,Ligne_A,75.9,6.16,692,11.0,8.0,0.0
2023-04-04 15:47:00,M-001,Ligne_A,52.31,4.64,701,10.0,8.0,0.0
2023-04-04 16:07:00,M-001,Ligne_A,69.26,4.91,508,7.0,8.0,0.0
2023-04-04 16:17:00,M-002,Ligne_A,64.4,,275,6.0,8.0,0.0
2023-04-04 19:42:00,M-004,Ligne_B,83.52,5.64,419,12.0,8.0,0.0
2023-04-04 23:31:00,M-004,Ligne_B,79.7,4.77,342,11.0,8.0,0.0
2023-04-04 23:49:00,M-004,Ligne_B,87.0,4.61,418,9.0,6.87,1.13
2023-04-05 00:39:00,M-003,Ligne_B,82.36,4.37,496,13.0,8.0,0.0
2023-04-05 03:44:00,M-003,Ligne_B,85.41,4.02,448,15.0,8.0,0.0
2023-04-05 05:40:00,M-003,Ligne_B,70.4,4.8,627,17.0,7.14,0.86
2023-04-05 06:35:00,M-001,Ligne_A,60.98,4.71,519,23.0,8.0,0.0
2023-04-05 08:18:00,M-002,Ligne_A,68.27,4.82,436,19.0,8.0,0.0
2023-04-05 08:31:00,M-002,Ligne_A,68.91,4.81,457,14.0,8.0,0.0
2023-04-05 11:40:00,M-003,Ligne_B,89.49,4.15,758,15.0,8.0,0.0
2023-04-05 11:56:00,M-001,Ligne_A,72.84,3.67,451,10.0,8.0,0.0
2023-04-05 14:43:00,M-005,Ligne_C,68.16,4.61,492,17.0,8.0,0.0
2023-04-05 20:28:00,M-001,Ligne_A,69.72,4.19,443,6.0,8.0,0.0
2023-04-06 00:47:00,M-003,Ligne_B,90.01,4.96,711,23.0,8.0,0.0
2023-04-06 02:38:00,M-004,Ligne_B,76.28,4.92,963,20.0,8.0,0.0
2023-04-06 03:18:00,M-002,Ligne_A,71.4,4.19,530,7.0,8.0,0.0
2023-04-06 05:47:00,M-002,Ligne_A,63.78,4.48,159,5.0,8.0,0.0
2023-04-06 06:11:00,M-002,Ligne_A,68.95,4.34,343,7.0,8.0,0.0
2023-04-06 06:32:00,M-002,Ligne_A,74.83,3.96,214,5.0,8.0,0.0
2023-04-06 08:17:00,M-004,Ligne_B,86.8,4.59,452,12.0,8.0,0.0
2023-04-06 10:53:00,M-004,Ligne_B,74.09,6.77,441,7.0,8.0,0.0
2023-04-06 11:15:00,M-004,Ligne_B,86.28,5.06,374,6.0,8.0,0.0
2023-04-06 12:18:00,M-003,Ligne_B,75.12,4.79,172,3.0,8.0,0.0
2023-04-06 17:22:00,M-002,Ligne_A,71.37,4.87,814,38.0,8.0,0.0
2023-04-06 21:42:00,M-003,Ligne_B,96.19,3.82,922,19.0,8.0,0.0
2023-04-07 00:45:00,M-001,Ligne_A,58.05,3.2,124,4.0,8.0,0.0
2023-04-07 02:01:00,M-003,Ligne_B,83.8,4.85,499,15.0,8.0,0.0
2023-04-07 02:11:00,M-005,Ligne_C,80.84,4.91,402,19.0,8.0,0.0
2023-04-07 04:19:00,M-004,Ligne_B,87.65,5.06,786,34.0,8.0,0.0
2023-04-07 05:58:00,M-004,Ligne_B,69.78,2.66,445,61.0,8.0,0.0
2023-04-07 12:11:00,M-001,Ligne_A,75.52,5.65,532,7.0,8.0,0.0
2023-04-07 13:10:00,M-005,Ligne_C,79.11,4.54,376,9.0,8.0,0.0
2023-04-07 13:44:00,M-003,Ligne_B,79.3,4.64,312,15.0,8.0,0.0
2023-04-07 13:49:00,M-002,Ligne_A,68.67,5.97,589,13.0,8.0,0.0
2023-04-07 15:32:00,M-003,Ligne_B,80.82,3.16,483,20.0,8.0,0.0
2023-04-07 15:34:00,M-004,Ligne_B,85.24,3.09,543,6.0,8.0,0.0
2023-04-07 17:18:00,M-001,Ligne_A,143.86,5.16,527,65.0,8.0,0.0
2023-04-07 18:40:00,M-002,Ligne_A,67.9,3.52,411,15.0,6.24,1.76
2023-04-07 22:15:00,M-001,Ligne_A,71.79,3.54,275,5.0,8.0,0.0
2023-04-07 23:25:00,M-003,Ligne_B,70.13,4.45,696,22.0,7.82,0.18
2023-04-08 00:00:00,M-004,Ligne_B,78.77,5.0,363,9.0,8.0,0.0
2023-04-08 00:28:00,M-001,Ligne_A,77.86,2.72,422,40.0,7.46,0.54
2023-04-08 01:17:00,M-001,Ligne_A,63.81,5.27,293,5.0,8.0,0.0
2023-04-08 01:37:00,M-002,Ligne_A,69.11,3.97,395,8.0,8.0,0.0
2023-04-08 03:52:00,M-004,Ligne_B,87.34,3.78,296,,8.0,0.0
2023-04-08 04:02:00,M-003,Ligne_B,93.59,3.21,557,20.0,8.0,0.0
2023-04-08 06:33:00,M-003,Ligne_B,85.67,3.69,252,8.0,8.0,0.0
2023-04-08 06:36:00,M-003,Ligne_B,81.87,3.32,750,14.0,8.0,0.0
2023-04-08 06:45:00,M-002,Ligne_A,69.29,3.15,606,14.0,8.0,0.0
2023-04-08 09:02:00,M-002,Ligne_A,68.86,3.38,271,11.0,8.0,0.0
2023-04-08 09:28:00,M-001,Ligne_A,75.95,5.76,653,7.0,8.0,0.0
2023-04-08 09:44:00,M-002,Ligne_A,67.33,4.53,663,17.0,8.0,0.0
2023-04-08 13:44:00,M-002,Ligne_A,80.46,4.47,201,3.0,7.71,0.29
2023-04-08 19:16:00,M-003,Ligne_B,80.28,2.45,485,62.0,8.0,0.0
2023-04-08 23:00:00,M-001,Ligne_A,70.51,4.88,482,12.0,7.79,0.21
2023-04-08 23:07:00,M-002,Ligne_A,70.47,5.37,531,6.0,8.0,0.0
2023-04-08 23:57:00,M-002,Ligne_A,73.23,3.62,687,10.0,7.93,0.07
2023-04-09 00:46:00,M-004,Ligne_B,86.13,5.02,512,13.0,8.0,0.0
2023-04-09 06:34:00,M-002,Ligne_A,-99.9,3.21,538,23.0,8.0,0.0
2023-04-09 06:47:00,M-002,Ligne_A,65.51,3.73,380,15.0,8.0,0.0
2023-04-09 06:53:00,M-005,Ligne_C,83.9,4.07,933,36.0,7.78,0.22
2023-04-09 08:52:00,M-005,Ligne_C,86.95,5.59,768,24.0,7.49,0.51
2023-04-09 08:57:00,M-001,Ligne_A,68.25,4.34,456,13.0,8.0,0.0
2023-04-09 09:17:00,M-001,Ligne_A,67.98,4.89,625,25.0,8.0,0.0
2023-04-09 13:35:00,M-005,Ligne_C,77.31,3.13,314,3.0,8.0,0.0
2023-04-09 14:00:00,M-002,Ligne_A,67.87,4.61,503,8.0,8.0,0.0
2023-04-09 15:22:00,M-004,Ligne_B,89.92,4.08,538,14.0,8.0,0.0
2023-04-09 19:41:00,M-004,Ligne_B,85.82,4.14,808,28.0,8.0,0.0
2023-04-09 21:42:00,M-002,Ligne_A,63.3,4.33,986,41.0,8.0,0.0
2023-04-09 22:23:00,M-002,Ligne_A,74.48,5.18,683,9.0,8.0,0.0
2023-04-10 00:31:00,M-005,Ligne_C,85.02,5.95,483,15.0,8.0,0.0
2023-04-10 01:50:00,M-005,Ligne_C,82.35,4.86,404,4.0,8.0,0.0
2023-04-10 08:06:00,M-002,Ligne_A,71.46,3.54,567,21.0,8.0,0.0
2023-04-10 09:14:00,M-005,Ligne_C,86.63,3.7,743,7.0,8.0,0.0
2023-04-10 09:28:00,M-004,Ligne_B,85.66,3.67,375,14.0,8.0,0.0
2023-04-10 10:05:00,M-002,Ligne_A,78.81,3.86,506,8.0,8.0,0.0
2023-04-10 10:27:00,M-004,Ligne_B,88.49,,640,10.0,8.0,0.0
2023-04-10 10:31:00,M-002,Ligne_A,63.88,5.19,525,11.0,8.0,0.0
2023-04-10 10:48:00,M-003,Ligne_B,77.82,4.95,275,5.0,8.0,0.0
2023-04-10 12:40:00,M-002,Ligne_A,75.72,3.75,417,19.0,7.75,0.25
2023-04-10 15:20:00,M-002,Ligne_A,68.39,3.23,671,32.0,8.0,0.0
2023-04-10 16:07:00,M-003,Ligne_B,79.14,5.38,471,15.0,8.0,0.0
2023-04-10 16:21:00,M-005,Ligne_C,88.35,3.81,826,37.0,7.71,0.29
2023-04-10 18:18:00,M-001,Ligne_A,70.97,4.7,559,16.0,8.0,0.0
2023-04-10 20:11:00,M-003,Ligne_B,73.55,5.27,483,16.0,8.0,0.0
2023-04-10 21:47:00,M-005,Ligne_C,82.96,2.93,411,42.0,8.0,0.0
2023-04-10 22:09:00,M-005,Ligne_C,88.52,3.79,285,6.0,8.0,0.0
2023-04-10 22:44:00,M-002,Ligne_A,-99.9,3.93,523,8.0,8.0,0.0
2023-04-10 22:54:00,M-004,Ligne_B,90.74,5.15,643,18.0,8.0,0.0
2023-04-11 03:02:00,M-002,Ligne_A,76.09,4.22,516,17.0,8.0,0.0
2023-04-11 08:31:00,M-004,Ligne_B,85.01,5.73,298,10.0,8.0,0.0
2023-04-11 10:14:00,M-005,Ligne_C,78.97,5.1,558,13.0,7.27,0.73
2023-04-11 13:37:00,M-002,Ligne_A,74.98,4.63,764,25.0,8.0,0.0
2023-04-11 14:06:00,M-004,Ligne_B,104.5,4.54,608,80.0,7.95,0.05
2023-04-11 17:38:00,M-005,Ligne_C,90.33,5.16,331,14.0,8.0,0.0
2023-04-11 23:41:00,M-002,Ligne_A,64.53,4.96,273,12.0,8.0,0.0
2023-04-11 23:57:00,M-003,Ligne_B,79.16,5.89,339,7.0,8.0,0.0
2023-04-12 02:33:00,M-003,Ligne_B,94.12,3.43,700,8.0,8.0,0.0
2023-04-12 02:37:00,M-003,Ligne_B,85.39,4.12,533,23.0,7.98,0.02
2023-04-12 04:01:00,M-001,Ligne_A,77.9,3.46,401,11.0,7.96,0.04
2023-04-12 04:23:00,M-003,Ligne_B,84.05,5.12,505,23.0,8.0,0.0
2023-04-12 05:38:00,M-004,Ligne_B,-99.9,4.37,369,17.0,7.61,0.39
2023-04-12 06:18:00,M-003,Ligne_B,77.0,4.57,534,24.0,8.0,0.0
2023-04-12 07:27:00,M-005,Ligne_C,79.97,5.0,334,4.0,8.0,0.0
2023-04-12 09:05:00,M-004,Ligne_B,77.07,4.78,365,10.0,8.0,0.0
2023-04-12 10:12:00,M-001,Ligne_A,75.31,3.56,553,21.0,8.0,0.0
2023-04-12 12:23:00,M-003,Ligne_B,92.29,3.49,572,8.0,8.0,0.0
2023-04-12 14:37:00,M-003,Ligne_B,78.89,3.27,432,17.0,8.0,0.0
2023-04-12 15:25:00,M-001,Ligne_A,72.76,4.22,482,16.0,8.0,0.0
2023-04-12 19:12:00,M-004,Ligne_B,86.03,4.34,384,14.0,8.0,0.0
2023-04-13 01:20:00,M-001,Ligne_A,75.86,5.7,377,5.0,8.0,0.0
2023-04-13 05:42:00,M-004,Ligne_B,74.81,4.53,772,29.0,8.0,0.0
2023-04-13 06:39:00,M-003,Ligne_B,79.38,3.58,663,30.0,8.0,0.0
2023-04-13 07:47:00,M-005,Ligne_C,81.0,2.23,673,100.0,8.0,0.0
2023-04-13 08:08:00,M-004,Ligne_B,70.03,4.38,699,13.0,8.0,0.0
2023-04-13 09:20:00,M-003,Ligne_B,100.46,6.01,367,32.0,8.0,0.0
2023-04-13 14:22:00,M-003,Ligne_B,79.59,3.8,608,12.0,8.0,0.0
2023-04-13 15:28:00,M-005,Ligne_C,88.14,3.31,443,13.0,8.0,0.0
2023-04-13 19:08:00,M-004,Ligne_B,86.0,5.2,312,8.0,8.0,0.0
2023-04-13 19:25:00,M-001,Ligne_A,62.34,4.21,756,33.0,8.0,0.0
2023-04-13 22:19:00,M-002,Ligne_A,69.19,4.85,367,6.0,8.0,0.0
2023-04-14 01:50:00,M-004,Ligne_B,85.93,3.43,440,19.0,8.0,0.0
2023-04-14 04:19:00,M-005,Ligne_C,83.9,3.53,738,18.0,8.0,0.0
2023-04-14 04:24:00,M-001,Ligne_A,74.38,4.66,657,18.0,8.0,0.0
2023-04-14 04:30:00,M-002,Ligne_A,69.69,3.9,562,24.0,8.0,0.0
2023-04-14 04:49:00,M-005,Ligne_C,93.17,3.67,497,5.0,8.0,0.0
2023-04-14 05:35:00,M-003,Ligne_B,92.58,3.64,398,11.0,8.0,0.0
2023-04-14 06:04:00,M-002,Ligne_A,-99.9,3.06,262,5.0,8.0,0.0
2023-04-14 07:23:00,M-001,Ligne_A,68.51,4.21,417,10.0,8.0,0.0
2023-04-14 09:36:00,M-002,Ligne_A,64.51,4.57,646,20.0,8.0,0.0
2023-04-14 10:08:00,M-002,Ligne_A,64.19,5.77,440,5.0,8.0,0.0
2023-04-14 14:26:00,M-005,Ligne_C,85.9,6.23,220,10.0,8.0,0.0
2023-04-14 14:55:00,M-004,Ligne_B,81.66,3.46,365,5.0,8.0,0.0
2023-04-14 17:46:00,M-005,Ligne_C,73.51,5.64,502,13.0,8.0,0.0
2023-04-14 20:59:00,M-003,Ligne_B,93.4,4.47,486,9.0,8.0,0.0
2023-04-15 04:05:00,M-001,Ligne_A,79.4,4.65,644,12.0,8.0,0.0
2023-04-15 04:53:00,M-003,Ligne_B,90.81,3.99,543,14.0,7.66,0.34
2023-04-15 06:55:00,M-002,Ligne_A,-99.9,4.32,645,20.0,8.0,0.0
2023-04-15 07:32:00,M-002,Ligne_A,73.96,3.6,765,29.0,7.9,0.1
2023-04-15 10:36:00,M-005,Ligne_C,77.55,5.03,433,19.0,8.0,0.0
2023-04-15 11:20:00,M-005,Ligne_C,80.77,4.9,580,19.0,7.79,0.21
2023-04-15 11:40:00,M-003,Ligne_B,89.5,4.04,446,13.0,8.0,0.0
2023-04-15 13:35:00,M-005,Ligne_C,72.38,5.37,165,5.0,6.84,1.16
2023-04-15 16:40:00,M-004,Ligne_B,82.18,4.19,335,5.0,8.0,0.0
2023-04-15 20:02:00,M-001,Ligne_A,77.08,5.12,476,22.0,8.0,0.0
2023-04-16 01:36:00,M-003,Ligne_B,87.16,4.62,403,4.0,6.88,1.12
2023-04-16 04:55:00,M-003,Ligne_B,99.25,4.79,458,5.0,8.0,0.0
2023-04-16 05:50:00,M-002,Ligne_A,71.32,4.21,611,9.0,7.68,0.32
2023-04-16 07:18:00,M-002,Ligne_A,-99.9,4.57,636,31.0,8.0,0.0
2023-04-16 09:27:00,M-002,Ligne_A,69.08,3.67,563,26.0,8.0,0.0
2023-04-16 11:10:00,M-004,Ligne_B,76.54,4.55,517,20.0,8.0,0.0
2023-04-16 12:11:00,M-004,Ligne_B,86.3,3.77,596,10.0,8.0,0.0
2023-04-16 16:30:00,M-004,Ligne_B,77.72,5.06,717,29.0,8.0,0.0
2023-04-16 16:58:00,M-001,Ligne_A,68.42,5.64,465,20.0,8.0,0.0
2023-04-16 17:03:00,M-002,Ligne_A,64.05,5.04,360,5.0,8.0,0.0
2023-04-16 17:53:00,M-004,Ligne_B,77.06,3.8,398,11.0,6.8,1.2
2023-04-16 20:08:00,M-002,Ligne_A,140.09,4.06,407,62.0,8.0,0.0
2023-04-16 22:04:00,M-001,Ligne_A,71.43,5.54,396,8.0,8.0,0.0
2023-04-16 23:05:00,M-002,Ligne_A,69.66,4.52,472,16.0,8.0,0.0
2023-04-17 01:11:00,M-004,Ligne_B,93.48,5.05,336,13.0,8.0,0.0
2023-04-17 05:24:00,M-001,Ligne_A,81.62,4.08,643,19.0,8.0,0.0
2023-04-17 07:57:00,M-003,Ligne_B,84.26,4.82,568,15.0,8.0,0.0
2023-04-17 10:19:00,M-002,Ligne_A,67.54,3.37,422,13.0,7.18,0.82
